"Sample ID","Wavelength (nm)","Absorbance"
"WHI-B-10",562,0.002
"WHI-B-10",563,0.002
"WHI-B-10",564,0.002
"WHI-B-10",565,0.002
"WHI-B-10",566,0.002
"WHI-B-10",567,0.002
"WHI-B-10",568,0.002
"WHI-B-10",569,0.002
"WHI-B-10",570,0.002
"WHI-B-10",571,0.002
"WHI-B-10",572,0.002
"WHI-B-10",573,0.002
"WHI-B-10",574,0.002
"WHI-B-10",575,0.001
"WHI-B-10",576,0.001
"WHI-B-10",577,0.001
"WHI-B-10",578,0.001
"WHI-B-10",579,0.001
"WHI-B-10",580,0.001
"WHI-B-10",581,0.001
"WHI-B-10",582,0.001
"WHI-B-10",583,0.001
"WHI-B-10",584,0.001
"WHI-B-10",585,0.001
"WHI-B-10",586,0.001
"WHI-B-10",587,0.001
"WHI-B-10",588,0.001
"WHI-B-10",589,0.001
"WHI-B-10",590,0.001
"WHI-B-10",591,0.001
"WHI-B-10",592,0.001
"WHI-B-10",593,0.001
"WHI-B-10",594,0.001
"WHI-B-10",595,0.001
"WHI-B-10",596,0.001
"WHI-B-10",597,0
"WHI-B-10",598,0.001
"WHI-B-10",599,0
"WHI-B-10",600,0
"WHI-B-10",601,0
"WHI-B-10",602,0
"WHI-B-10",603,0
"WHI-B-10",604,0
"WHI-B-10",605,0
"WHI-B-10",606,0
"WHI-B-10",607,0
"WHI-B-10",608,0
"WHI-B-10",609,0
"WHI-B-10",610,0
"WHI-B-10",611,0
"WHI-B-10",612,0
"WHI-B-10",613,0
"WHI-B-10",614,0
"WHI-B-10",615,0
"WHI-B-10",616,0
"WHI-B-10",617,0
"WHI-B-10",618,0
"WHI-B-10",619,0
"WHI-B-10",620,0
"WHI-B-10",621,0
"WHI-B-10",622,0
"WHI-B-10",623,0
"WHI-B-10",624,0
"WHI-B-10",625,0
"WHI-B-10",626,0
"WHI-B-10",627,0
"WHI-B-10",628,0
"WHI-B-10",629,0
"WHI-B-10",630,0
"WHI-B-10",631,0
"WHI-B-10",632,0
"WHI-B-10",633,0
"WHI-B-10",634,0
"WHI-B-10",635,0
"WHI-B-10",636,0
"WHI-B-10",637,0
"WHI-B-10",638,0
"WHI-B-10",639,0
"WHI-B-10",640,0
"WHI-B-10",641,0
"WHI-B-10",642,0
"WHI-B-10",643,0
"WHI-B-10",644,0
"WHI-B-10",645,0
"WHI-B-10",646,0
"WHI-B-10",647,0
"WHI-B-10",648,0
"WHI-B-10",649,0
"WHI-B-10",650,-0.001
"WHI-B-10",651,0
"WHI-B-10",652,0
"WHI-B-10",653,-0.001
"WHI-B-10",654,0
"WHI-B-10",655,0
"WHI-B-10",656,-0.001
"WHI-B-10",657,-0.001
"WHI-B-10",658,-0.001
"WHI-B-10",659,-0.001
"WHI-B-10",660,-0.001
"WHI-B-10",661,0
"WHI-B-10",662,0
"WHI-B-10",663,0
"WHI-B-10",664,-0.001
"WHI-B-10",665,0
"WHI-B-10",666,-0.001
"WHI-B-10",667,-0.001
"WHI-B-10",668,-0.001
"WHI-B-10",669,-0.001
"WHI-B-10",670,-0.001
"WHI-B-10",671,-0.001
"WHI-B-10",672,-0.001
"WHI-B-10",673,-0.001
"WHI-B-10",674,-0.001
"WHI-B-10",675,-0.001
"WHI-B-10",676,0
"WHI-B-10",677,0
"WHI-B-10",678,-0.001
"WHI-B-10",679,-0.001
"WHI-B-10",680,-0.001
"WHI-B-10",681,-0.001
"WHI-B-10",682,-0.001
"WHI-B-10",683,-0.001
"WHI-B-10",684,0
"WHI-B-10",685,0
"WHI-B-10",686,0
"WHI-B-10",687,-0.001
"WHI-B-10",688,-0.001
"WHI-B-10",689,0
"WHI-B-10",690,0
"WHI-B-10",691,0
"WHI-B-10",692,0
"WHI-B-10",693,0
"WHI-B-10",694,0
"WHI-B-10",695,0
"WHI-B-10",696,0
"WHI-B-10",697,0
"WHI-B-10",698,0
"WHI-B-10",699,0
"WHI-B-10",700,0
"WHI-B-10",701,0
"WHI-B-10",702,0
"WHI-B-10",703,0
"WHI-B-10",704,0
"WHI-B-10",705,0
"WHI-B-10",706,0
"WHI-B-10",707,0
"WHI-B-10",708,0
"WHI-B-10",709,0
"WHI-B-10",710,-0.001
"WHI-B-10",711,-0.001
"WHI-B-10",712,-0.001
"WHI-B-10",713,-0.001
"WHI-B-10",714,-0.001
"WHI-B-10",715,-0.001
"WHI-B-10",716,-0.001
"WHI-B-10",717,-0.001
"WHI-B-10",718,-0.001
"WHI-B-10",719,0
"WHI-B-10",720,0
"WHI-B-10",721,0
"WHI-B-10",722,0
"WHI-B-10",723,0
"WHI-B-10",724,0
"WHI-B-10",725,-0.001
"WHI-B-10",726,-0.001
"WHI-B-10",727,-0.001
"WHI-B-10",728,-0.001
"WHI-B-10",729,0
"WHI-B-10",730,-0.001
"WHI-B-10",731,-0.001
"WHI-B-10",732,-0.001
"WHI-B-10",733,-0.001
"WHI-B-10",734,-0.001
"WHI-B-10",735,-0.001
"WHI-B-10",736,-0.001
"WHI-B-10",737,-0.001
"WHI-B-10",738,-0.001
"WHI-B-10",739,-0.001
"WHI-B-10",740,-0.001
"WHI-B-10",741,-0.001
"WHI-B-10",742,-0.001
"WHI-B-10",743,-0.001
"WHI-B-10",744,-0.001
"WHI-B-10",745,-0.001
"WHI-B-10",746,-0.001
"WHI-B-10",747,-0.001
"WHI-B-10",748,0
"WHI-B-10",749,0
"WHI-B-10",750,0
"WHI-B-10",751,-0.001
"WHI-B-10",752,-0.001
"WHI-B-10",753,0
"WHI-B-10",754,0
"WHI-B-10",755,-0.001
"WHI-B-10",756,-0.001
"WHI-B-10",757,-0.001
"WHI-B-10",758,-0.001
"WHI-B-10",759,-0.001
"WHI-B-10",760,-0.001
"WHI-B-10",761,-0.001
"WHI-B-10",762,0
"WHI-B-10",763,0
"WHI-B-10",764,0
"WHI-B-10",765,0
"WHI-B-10",766,0
"WHI-B-10",767,0
"WHI-B-10",768,0
"WHI-B-10",769,0
"WHI-B-10",770,0
"WHI-B-10",771,0
"WHI-B-10",772,0
"WHI-B-10",773,0
"WHI-B-10",774,0
"WHI-B-10",775,0
"WHI-B-10",776,0
"WHI-B-10",777,0
"WHI-B-10",778,0
"WHI-B-10",779,0
"WHI-B-10",780,0
"WHI-B-10",781,-0.001
"WHI-B-10",782,-0.001
"WHI-B-10",783,0
"WHI-B-10",784,0
"WHI-B-10",785,0
"WHI-B-10",786,0
"WHI-B-10",787,-0.001
"WHI-B-10",788,-0.001
"WHI-B-10",789,-0.001
"WHI-B-10",790,-0.001
"WHI-B-10",791,-0.001
"WHI-B-10",792,-0.001
"WHI-B-10",793,-0.001
"WHI-B-10",794,-0.001
"WHI-B-10",795,0
"WHI-B-10",796,-0.001
"WHI-B-10",797,-0.001
"WHI-B-10",798,-0.001
"WHI-B-10",799,-0.001
"WHI-B-10",800,-0.001
"WHI-B-2",220,-0.05
"WHI-B-2",221,0.019
"WHI-B-2",222,0.091
"WHI-B-2",223,0.161
"WHI-B-2",224,0.226
"WHI-B-2",225,0.283
"WHI-B-2",226,0.334
"WHI-B-2",227,0.376
"WHI-B-2",228,0.413
"WHI-B-2",229,0.445
"WHI-B-2",230,0.469
"WHI-B-2",231,0.489
"WHI-B-2",232,0.506
"WHI-B-2",233,0.52
"WHI-B-2",234,0.531
"WHI-B-2",235,0.54
"WHI-B-2",236,0.548
"WHI-B-2",237,0.554
"WHI-B-2",238,0.559
"WHI-B-2",239,0.564
"WHI-B-2",240,0.568
"WHI-B-2",241,0.572
"WHI-B-2",242,0.575
"WHI-B-2",243,0.579
"WHI-B-2",244,0.582
"WHI-B-2",245,0.586
"WHI-B-2",246,0.59
"WHI-B-2",247,0.594
"WHI-B-2",248,0.599
"WHI-B-2",249,0.603
"WHI-B-2",250,0.607
"WHI-B-2",251,0.611
"WHI-B-2",252,0.615
"WHI-B-2",253,0.618
"WHI-B-2",254,0.621
"WHI-B-2",255,0.624
"WHI-B-2",256,0.626
"WHI-B-2",257,0.627
"WHI-B-2",258,0.627
"WHI-B-2",259,0.627
"WHI-B-2",260,0.626
"WHI-B-2",261,0.624
"WHI-B-2",262,0.622
"WHI-B-2",263,0.618
"WHI-B-2",264,0.613
"WHI-B-2",265,0.607
"WHI-B-2",266,0.599
"WHI-B-2",267,0.591
"WHI-B-2",268,0.582
"WHI-B-2",269,0.571
"WHI-B-2",270,0.558
"WHI-B-2",271,0.545
"WHI-B-2",272,0.531
"WHI-B-2",273,0.516
"WHI-B-2",274,0.501
"WHI-B-2",275,0.485
"WHI-B-2",276,0.468
"WHI-B-2",277,0.452
"WHI-B-2",278,0.435
"WHI-B-2",279,0.418
"WHI-B-2",280,0.4
"WHI-B-2",281,0.383
"WHI-B-2",282,0.365
"WHI-B-2",283,0.349
"WHI-B-2",284,0.333
"WHI-B-2",285,0.318
"WHI-B-2",286,0.303
"WHI-B-2",287,0.29
"WHI-B-2",288,0.277
"WHI-B-2",289,0.266
"WHI-B-2",290,0.255
"WHI-B-2",291,0.246
"WHI-B-2",292,0.236
"WHI-B-2",293,0.229
"WHI-B-2",294,0.222
"WHI-B-2",295,0.216
"WHI-B-2",296,0.21
"WHI-B-2",297,0.205
"WHI-B-2",298,0.2
"WHI-B-2",299,0.196
"WHI-B-2",300,0.191
"WHI-B-2",301,0.188
"WHI-B-2",302,0.184
"WHI-B-2",303,0.181
"WHI-B-2",304,0.178
"WHI-B-2",305,0.175
"WHI-B-2",306,0.172
"WHI-B-2",307,0.169
"WHI-B-2",308,0.166
"WHI-B-2",309,0.164
"WHI-B-2",310,0.162
"WHI-B-2",311,0.159
"WHI-B-2",312,0.157
"WHI-B-2",313,0.155
"WHI-B-2",314,0.152
"WHI-B-2",315,0.15
"WHI-B-2",316,0.147
"WHI-B-2",317,0.145
"WHI-B-2",318,0.143
"WHI-B-2",319,0.141
"WHI-B-2",320,0.139
"WHI-B-2",321,0.136
"WHI-B-2",322,0.134
"WHI-B-2",323,0.132
"WHI-B-2",324,0.13
"WHI-B-2",325,0.128
"WHI-B-2",326,0.126
"WHI-B-2",327,0.123
"WHI-B-2",328,0.121
"WHI-B-2",329,0.119
"WHI-B-2",330,0.117
"WHI-B-2",331,0.115
"WHI-B-2",332,0.112
"WHI-B-2",333,0.111
"WHI-B-2",334,0.108
"WHI-B-2",335,0.106
"WHI-B-2",336,0.104
"WHI-B-2",337,0.102
"WHI-B-2",338,0.1
"WHI-B-2",339,0.098
"WHI-B-2",340,0.097
"WHI-B-2",341,0.094
"WHI-B-2",342,0.092
"WHI-B-2",343,0.09
"WHI-B-2",344,0.088
"WHI-B-2",345,0.086
"WHI-B-2",346,0.084
"WHI-B-2",347,0.082
"WHI-B-2",348,0.081
"WHI-B-2",349,0.079
"WHI-B-2",350,0.077
"WHI-B-2",351,0.075
"WHI-B-2",352,0.074
"WHI-B-2",353,0.072
"WHI-B-2",354,0.071
"WHI-B-2",355,0.069
"WHI-B-2",356,0.068
"WHI-B-2",357,0.066
"WHI-B-2",358,0.064
"WHI-B-2",359,0.063
"WHI-B-2",360,0.061
"WHI-B-2",361,0.06
"WHI-B-2",362,0.058
"WHI-B-2",363,0.057
"WHI-B-2",364,0.056
"WHI-B-2",365,0.054
"WHI-B-2",366,0.053
"WHI-B-2",367,0.051
"WHI-B-2",368,0.05
"WHI-B-2",369,0.049
"WHI-B-2",370,0.048
"WHI-B-2",371,0.047
"WHI-B-2",372,0.046
"WHI-B-2",373,0.045
"WHI-B-2",374,0.044
"WHI-B-2",375,0.043
"WHI-B-2",376,0.042
"WHI-B-2",377,0.041
"WHI-B-2",378,0.04
"WHI-B-2",379,0.039
"WHI-B-2",380,0.038
"WHI-B-2",381,0.037
"WHI-B-2",382,0.036
"WHI-B-2",383,0.035
"WHI-B-2",384,0.034
"WHI-B-2",385,0.033
"WHI-B-2",386,0.032
"WHI-B-2",387,0.031
"WHI-B-2",388,0.031
"WHI-B-2",389,0.03
"WHI-B-2",390,0.029
"WHI-B-2",391,0.028
"WHI-B-2",392,0.028
"WHI-B-2",393,0.027
"WHI-B-2",394,0.026
"WHI-B-2",395,0.026
"WHI-B-2",396,0.025
"WHI-B-2",397,0.024
"WHI-B-2",398,0.024
"WHI-B-2",399,0.023
"WHI-B-2",400,0.023
"WHI-B-2",401,0.022
"WHI-B-2",402,0.021
"WHI-B-2",403,0.021
"WHI-B-2",404,0.02
"WHI-B-2",405,0.02
"WHI-B-2",406,0.019
"WHI-B-2",407,0.019
"WHI-B-2",408,0.018
"WHI-B-2",409,0.018
"WHI-B-2",410,0.017
"WHI-B-2",411,0.017
"WHI-B-2",412,0.016
"WHI-B-2",413,0.016
"WHI-B-2",414,0.016
"WHI-B-2",415,0.015
"WHI-B-2",416,0.015
"WHI-B-2",417,0.014
"WHI-B-2",418,0.014
"WHI-B-2",419,0.014
"WHI-B-2",420,0.013
"WHI-B-2",421,0.013
"WHI-B-2",422,0.013
"WHI-B-2",423,0.012
"WHI-B-2",424,0.012
"WHI-B-2",425,0.012
"WHI-B-2",426,0.011
"WHI-B-2",427,0.011
"WHI-B-2",428,0.011
"WHI-B-2",429,0.011
"WHI-B-2",430,0.01
"WHI-B-2",431,0.01
"WHI-B-2",432,0.01
"WHI-B-2",433,0.01
"WHI-B-2",434,0.009
"WHI-B-2",435,0.009
"WHI-B-2",436,0.009
"WHI-B-2",437,0.009
"WHI-B-2",438,0.008
"WHI-B-2",439,0.008
"WHI-B-2",440,0.008
"WHI-B-2",441,0.008
"WHI-B-2",442,0.008
"WHI-B-2",443,0.008
"WHI-B-2",444,0.007
"WHI-B-2",445,0.007
"WHI-B-2",446,0.007
"WHI-B-2",447,0.007
"WHI-B-2",448,0.007
"WHI-B-2",449,0.006
"WHI-B-2",450,0.006
"WHI-B-2",451,0.006
"WHI-B-2",452,0.006
"WHI-B-2",453,0.006
"WHI-B-2",454,0.006
"WHI-B-2",455,0.006
"WHI-B-2",456,0.005
"WHI-B-2",457,0.005
"WHI-B-2",458,0.005
"WHI-B-2",459,0.005
"WHI-B-2",460,0.005
"WHI-B-2",461,0.005
"WHI-B-2",462,0.005
"WHI-B-2",463,0.005
"WHI-B-2",464,0.005
"WHI-B-2",465,0.004
"WHI-B-2",466,0.004
"WHI-B-2",467,0.004
"WHI-B-2",468,0.004
"WHI-B-2",469,0.004
"WHI-B-2",470,0.004
"WHI-B-2",471,0.004
"WHI-B-2",472,0.004
"WHI-B-2",473,0.004
"WHI-B-2",474,0.004
"WHI-B-2",475,0.004
"WHI-B-2",476,0.003
"WHI-B-2",477,0.003
"WHI-B-2",478,0.003
"WHI-B-2",479,0.003
"WHI-B-2",480,0.003
"WHI-B-2",481,0.003
"WHI-B-2",482,0.003
"WHI-B-2",483,0.003
"WHI-B-2",484,0.003
"WHI-B-2",485,0.003
"WHI-B-2",486,0.003
"WHI-B-2",487,0.002
"WHI-B-2",488,0.002
"WHI-B-2",489,0.002
"WHI-B-2",490,0.002
"WHI-B-2",491,0.002
"WHI-B-2",492,0.002
"WHI-B-2",493,0.002
"WHI-B-2",494,0.002
"WHI-B-2",495,0.002
"WHI-B-2",496,0.002
"WHI-B-2",497,0.002
"WHI-B-2",498,0.002
"WHI-B-2",499,0.002
"WHI-B-2",500,0.002
"WHI-B-2",501,0.002
"WHI-B-2",502,0.002
"WHI-B-2",503,0.002
"WHI-B-2",504,0.002
"WHI-B-2",505,0.001
"WHI-B-2",506,0.001
"WHI-B-2",507,0.001
"WHI-B-2",508,0.001
"WHI-B-2",509,0.001
"WHI-B-2",510,0.001
"WHI-B-2",511,0.001
"WHI-B-2",512,0.001
"WHI-B-2",513,0.001
"WHI-B-2",514,0.001
"WHI-B-2",515,0.001
"WHI-B-2",516,0.001
"WHI-B-2",517,0.001
"WHI-B-2",518,0.001
"WHI-B-2",519,0.001
"WHI-B-2",520,0.001
"WHI-B-2",521,0.001
"WHI-B-2",522,0.001
"WHI-B-2",523,0.001
"WHI-B-2",524,0.001
"WHI-B-2",525,0.001
"WHI-B-2",526,0.001
"WHI-B-2",527,0.001
"WHI-B-2",528,0
"WHI-B-2",529,0
"WHI-B-2",530,0
"WHI-B-2",531,0
"WHI-B-2",532,0
"WHI-B-2",533,0
"WHI-B-2",534,0
"WHI-B-2",535,0
"WHI-B-2",536,0
"WHI-B-2",537,0
"WHI-B-2",538,0
"WHI-B-2",539,0
"WHI-B-2",540,0
"WHI-B-2",541,0
"WHI-B-2",542,0
"WHI-B-2",543,0
"WHI-B-2",544,0
"WHI-B-2",545,0
"WHI-B-2",546,0
"WHI-B-2",547,0
"WHI-B-2",548,0
"WHI-B-2",549,0
"WHI-B-2",550,0
"WHI-B-2",551,0
"WHI-B-2",552,0
"WHI-B-2",553,0
"WHI-B-2",554,0
"WHI-B-2",555,0
"WHI-B-2",556,0
"WHI-B-2",557,0
"WHI-B-2",558,0
"WHI-B-2",559,0
"WHI-B-2",560,0
"WHI-B-2",561,0
"WHI-B-2",562,0
"WHI-B-2",563,0
"WHI-B-2",564,0
"WHI-B-2",565,-0.001
"WHI-B-2",566,-0.001
"WHI-B-2",567,0
"WHI-B-2",568,0
"WHI-B-2",569,-0.001
"WHI-B-2",570,-0.001
"WHI-B-2",571,-0.001
"WHI-B-2",572,-0.001
"WHI-B-2",573,-0.001
"WHI-B-2",574,0
"WHI-B-2",575,-0.001
"WHI-B-2",576,-0.001
"WHI-B-2",577,-0.001
"WHI-B-2",578,-0.001
"WHI-B-2",579,-0.001
"WHI-B-2",580,-0.001
"WHI-B-2",581,-0.001
"WHI-B-2",582,-0.001
"WHI-B-2",583,-0.001
"WHI-B-2",584,-0.001
"WHI-B-2",585,-0.001
"WHI-B-2",586,-0.001
"WHI-B-2",587,-0.001
"WHI-B-2",588,-0.001
"WHI-B-2",589,-0.001
"WHI-B-2",590,-0.001
"WHI-B-2",591,-0.001
"WHI-B-2",592,-0.001
"WHI-B-2",593,-0.001
"WHI-B-2",594,-0.001
"WHI-B-2",595,-0.001
"WHI-B-2",596,-0.001
"WHI-B-2",597,-0.001
"WHI-B-2",598,-0.001
"WHI-B-2",599,-0.001
"WHI-B-2",600,-0.001
"WHI-B-2",601,-0.001
"WHI-B-2",602,-0.001
"WHI-B-2",603,-0.001
"WHI-B-2",604,-0.001
"WHI-B-2",605,-0.001
"WHI-B-2",606,-0.001
"WHI-B-2",607,-0.001
"WHI-B-2",608,-0.001
"WHI-B-2",609,-0.001
"WHI-B-2",610,-0.001
"WHI-B-2",611,-0.001
"WHI-B-2",612,-0.001
"WHI-B-2",613,-0.001
"WHI-B-2",614,-0.001
"WHI-B-2",615,-0.001
"WHI-B-2",616,-0.001
"WHI-B-2",617,-0.001
"WHI-B-2",618,-0.001
"WHI-B-2",619,-0.001
"WHI-B-2",620,-0.001
"WHI-B-2",621,-0.001
"WHI-B-2",622,-0.001
"WHI-B-2",623,-0.001
"WHI-B-2",624,-0.001
"WHI-B-2",625,-0.001
"WHI-B-2",626,-0.001
"WHI-B-2",627,-0.001
"WHI-B-2",628,-0.001
"WHI-B-2",629,-0.001
"WHI-B-2",630,-0.001
"WHI-B-2",631,-0.001
"WHI-B-2",632,-0.001
"WHI-B-2",633,-0.001
"WHI-B-2",634,-0.001
"WHI-B-2",635,-0.001
"WHI-B-2",636,-0.001
"WHI-B-2",637,-0.001
"WHI-B-2",638,-0.001
"WHI-B-2",639,-0.001
"WHI-B-2",640,-0.001
"WHI-B-2",641,-0.001
"WHI-B-2",642,-0.001
"WHI-B-2",643,-0.001
"WHI-B-2",644,-0.001
"WHI-B-2",645,-0.001
"WHI-B-2",646,-0.001
"WHI-B-2",647,-0.001
"WHI-B-2",648,-0.001
"WHI-B-2",649,-0.001
"WHI-B-2",650,-0.001
"WHI-B-2",651,-0.001
"WHI-B-2",652,-0.001
"WHI-B-2",653,-0.001
"WHI-B-2",654,-0.001
"WHI-B-2",655,-0.001
"WHI-B-2",656,-0.001
"WHI-B-2",657,-0.001
"WHI-B-2",658,-0.001
"WHI-B-2",659,-0.001
"WHI-B-2",660,-0.001
"WHI-B-2",661,-0.001
"WHI-B-2",662,-0.001
"WHI-B-2",663,-0.001
"WHI-B-2",664,-0.001
"WHI-B-2",665,-0.001
"WHI-B-2",666,-0.001
"WHI-B-2",667,-0.001
"WHI-B-2",668,-0.002
"WHI-B-2",669,-0.001
"WHI-B-2",670,-0.001
"WHI-B-2",671,-0.001
"WHI-B-2",672,-0.001
"WHI-B-2",673,-0.001
"WHI-B-2",674,-0.001
"WHI-B-2",675,-0.001
"WHI-B-2",676,-0.001
"WHI-B-2",677,-0.001
"WHI-B-2",678,-0.001
"WHI-B-2",679,-0.001
"WHI-B-2",680,-0.001
"WHI-B-2",681,-0.001
"WHI-B-2",682,-0.001
"WHI-B-2",683,-0.001
"WHI-B-2",684,-0.001
"WHI-B-2",685,-0.001
"WHI-B-2",686,-0.001
"WHI-B-2",687,-0.001
"WHI-B-2",688,-0.001
"WHI-B-2",689,-0.001
"WHI-B-2",690,-0.001
"WHI-B-2",691,-0.002
"WHI-B-2",692,-0.001
"WHI-B-2",693,-0.001
"WHI-B-2",694,-0.001
"WHI-B-2",695,-0.001
"WHI-B-2",696,-0.001
"WHI-B-2",697,-0.001
"WHI-B-2",698,-0.001
"WHI-B-2",699,-0.002
"WHI-B-2",700,-0.001
"WHI-B-2",701,-0.001
"WHI-B-2",702,-0.002
"WHI-B-2",703,-0.002
"WHI-B-2",704,-0.001
"WHI-B-2",705,-0.001
"WHI-B-2",706,-0.001
"WHI-B-2",707,-0.001
"WHI-B-2",708,-0.002
"WHI-B-2",709,-0.002
"WHI-B-2",710,-0.002
"WHI-B-2",711,-0.001
"WHI-B-2",712,-0.001
"WHI-B-2",713,-0.002
"WHI-B-2",714,-0.001
"WHI-B-2",715,-0.001
"WHI-B-2",716,-0.002
"WHI-B-2",717,-0.002
"WHI-B-2",718,-0.002
"WHI-B-2",719,-0.002
"WHI-B-2",720,-0.002
"WHI-B-2",721,-0.001
"WHI-B-2",722,-0.002
"WHI-B-2",723,-0.002
"WHI-B-2",724,-0.002
"WHI-B-2",725,-0.002
"WHI-B-2",726,-0.002
"WHI-B-2",727,-0.001
"WHI-B-2",728,-0.001
"WHI-B-2",729,-0.001
"WHI-B-2",730,-0.002
"WHI-B-2",731,-0.002
"WHI-B-2",732,-0.002
"WHI-B-2",733,-0.002
"WHI-B-2",734,-0.002
"WHI-B-2",735,-0.002
"WHI-B-2",736,-0.002
"WHI-B-2",737,-0.002
"WHI-B-2",738,-0.002
"WHI-B-2",739,-0.002
"WHI-B-2",740,-0.002
"WHI-B-2",741,-0.002
"WHI-B-2",742,-0.002
"WHI-B-2",743,-0.002
"WHI-B-2",744,-0.002
"WHI-B-2",745,-0.002
"WHI-B-2",746,-0.002
"WHI-B-2",747,-0.002
"WHI-B-2",748,-0.002
"WHI-B-2",749,-0.001
"WHI-B-2",750,-0.001
"WHI-B-2",751,-0.002
"WHI-B-2",752,-0.002
"WHI-B-2",753,-0.002
"WHI-B-2",754,-0.002
"WHI-B-2",755,-0.002
"WHI-B-2",756,-0.002
"WHI-B-2",757,-0.002
"WHI-B-2",758,-0.002
"WHI-B-2",759,-0.002
"WHI-B-2",760,-0.001
"WHI-B-2",761,-0.001
"WHI-B-2",762,-0.002
"WHI-B-2",763,-0.002
"WHI-B-2",764,-0.001
"WHI-B-2",765,-0.001
"WHI-B-2",766,-0.001
"WHI-B-2",767,-0.002
"WHI-B-2",768,-0.002
"WHI-B-2",769,-0.002
"WHI-B-2",770,-0.001
"WHI-B-2",771,-0.001
"WHI-B-2",772,-0.001
"WHI-B-2",773,-0.001
"WHI-B-2",774,-0.001
"WHI-B-2",775,-0.001
"WHI-B-2",776,-0.001
"WHI-B-2",777,-0.001
"WHI-B-2",778,-0.001
"WHI-B-2",779,-0.001
"WHI-B-2",780,-0.001
"WHI-B-2",781,-0.001
"WHI-B-2",782,-0.001
"WHI-B-2",783,-0.001
"WHI-B-2",784,-0.001
"WHI-B-2",785,-0.001
"WHI-B-2",786,-0.001
"WHI-B-2",787,-0.001
"WHI-B-2",788,-0.001
"WHI-B-2",789,-0.001
"WHI-B-2",790,-0.001
"WHI-B-2",791,-0.001
"WHI-B-2",792,-0.001
"WHI-B-2",793,-0.001
"WHI-B-2",794,-0.001
"WHI-B-2",795,-0.001
"WHI-B-2",796,-0.001
"WHI-B-2",797,-0.001
"WHI-B-2",798,-0.001
"WHI-B-2",799,-0.001
"WHI-B-2",800,-0.001
"WHI-B-3",220,0.486
"WHI-B-3",221,0.546
"WHI-B-3",222,0.604
"WHI-B-3",223,0.655
"WHI-B-3",224,0.71
"WHI-B-3",225,0.753
"WHI-B-3",226,0.79
"WHI-B-3",227,0.82
"WHI-B-3",228,0.846
"WHI-B-3",229,0.866
"WHI-B-3",230,0.879
"WHI-B-3",231,0.888
"WHI-B-3",232,0.896
"WHI-B-3",233,0.899
"WHI-B-3",234,0.902
"WHI-B-3",235,0.904
"WHI-B-3",236,0.904
"WHI-B-3",237,0.904
"WHI-B-3",238,0.904
"WHI-B-3",239,0.904
"WHI-B-3",240,0.904
"WHI-B-3",241,0.904
"WHI-B-3",242,0.905
"WHI-B-3",243,0.906
"WHI-B-3",244,0.907
"WHI-B-3",245,0.91
"WHI-B-3",246,0.912
"WHI-B-3",247,0.916
"WHI-B-3",248,0.918
"WHI-B-3",249,0.922
"WHI-B-3",250,0.925
"WHI-B-3",251,0.928
"WHI-B-3",252,0.931
"WHI-B-3",253,0.934
"WHI-B-3",254,0.936
"WHI-B-3",255,0.937
"WHI-B-3",256,0.939
"WHI-B-3",257,0.939
"WHI-B-3",258,0.94
"WHI-B-3",259,0.938
"WHI-B-3",260,0.935
"WHI-B-3",261,0.931
"WHI-B-3",262,0.927
"WHI-B-3",263,0.922
"WHI-B-3",264,0.915
"WHI-B-3",265,0.906
"WHI-B-3",266,0.896
"WHI-B-3",267,0.884
"WHI-B-3",268,0.872
"WHI-B-3",269,0.859
"WHI-B-3",270,0.842
"WHI-B-3",271,0.825
"WHI-B-3",272,0.806
"WHI-B-3",273,0.787
"WHI-B-3",274,0.767
"WHI-B-3",275,0.746
"WHI-B-3",276,0.724
"WHI-B-3",277,0.703
"WHI-B-3",278,0.681
"WHI-B-3",279,0.657
"WHI-B-3",280,0.633
"WHI-B-3",281,0.609
"WHI-B-3",282,0.585
"WHI-B-3",283,0.562
"WHI-B-3",284,0.541
"WHI-B-3",285,0.519
"WHI-B-3",286,0.498
"WHI-B-3",287,0.479
"WHI-B-3",288,0.461
"WHI-B-3",289,0.444
"WHI-B-3",290,0.429
"WHI-B-3",291,0.415
"WHI-B-3",292,0.402
"WHI-B-3",293,0.391
"WHI-B-3",294,0.38
"WHI-B-3",295,0.37
"WHI-B-3",296,0.362
"WHI-B-3",297,0.354
"WHI-B-3",298,0.346
"WHI-B-3",299,0.339
"WHI-B-3",300,0.333
"WHI-B-3",301,0.327
"WHI-B-3",302,0.321
"WHI-B-3",303,0.316
"WHI-B-3",304,0.311
"WHI-B-3",305,0.306
"WHI-B-3",306,0.301
"WHI-B-3",307,0.296
"WHI-B-3",308,0.292
"WHI-B-3",309,0.288
"WHI-B-3",310,0.284
"WHI-B-3",311,0.28
"WHI-B-3",312,0.276
"WHI-B-3",313,0.272
"WHI-B-3",314,0.267
"WHI-B-3",315,0.263
"WHI-B-3",316,0.26
"WHI-B-3",317,0.256
"WHI-B-3",318,0.251
"WHI-B-3",319,0.247
"WHI-B-3",320,0.243
"WHI-B-3",321,0.239
"WHI-B-3",322,0.236
"WHI-B-3",323,0.232
"WHI-B-3",324,0.228
"WHI-B-3",325,0.223
"WHI-B-3",326,0.22
"WHI-B-3",327,0.216
"WHI-B-3",328,0.212
"WHI-B-3",329,0.208
"WHI-B-3",330,0.204
"WHI-B-3",331,0.2
